"ItemId","Name","Spell","Source","Area","Map","Quests","Verdict"
"44279","Three of Chaos","60269","client","0","0","","manual-no-quest-link"
"44280","Four of Chaos","60270","client","0","0","","manual-no-quest-link"
"44281","Five of Chaos","60271","client","0","0","","manual-no-quest-link"
"44282","Six of Chaos","60272","client","0","0","","manual-no-quest-link"
"44284","Seven of Chaos","60273","client","0","0","","manual-no-quest-link"
"44285","Eight of Chaos","60274","client","0","0","","manual-no-quest-link"
"44286","Ace of Undeath","60276","client","0","0","","manual-no-quest-link"
"44287","Two of Undeath","60277","client","0","0","","manual-no-quest-link"
"44288","Three of Undeath","60278","client","0","0","","manual-no-quest-link"
"44289","Four of Undeath","60279","client","0","0","","manual-no-quest-link"
"44290","Five of Undeath","60280","client","0","0","","manual-no-quest-link"
"44291","Six of Undeath","60281","client","0","0","","manual-no-quest-link"
"44292","Seven of Undeath","60282","client","0","0","","manual-no-quest-link"
"44293","Eight of Undeath","60283","client","0","0","","manual-no-quest-link"
"19232","Four of Beasts","60358","client","0","0","","manual-no-quest-link"
"19230","Two of Beasts","60359","client","0","0","","manual-no-quest-link"
"19231","Three of Beasts","60360","client","0","0","","manual-no-quest-link"
"19233","Five of Beasts","60361","client","0","0","","manual-no-quest-link"
"19234","Six of Beasts","60362","client","0","0","","manual-no-quest-link"
"19235","Seven of Beasts","60363","client","0","0","","manual-no-quest-link"
"19236","Eight of Beasts","60364","client","0","0","","manual-no-quest-link"
"19269","Two of Elementals","60368","client","0","0","","manual-no-quest-link"
"19270","Three of Elementals","60369","client","0","0","","manual-no-quest-link"
"19271","Four of Elementals","60370","client","0","0","","manual-no-quest-link"
"19272","Five of Elementals","60371","client","0","0","","manual-no-quest-link"
"19273","Six of Elementals","60372","client","0","0","","manual-no-quest-link"
"19274","Seven of Elementals","60373","client","0","0","","manual-no-quest-link"
"19275","Eight of Elementals","60374","client","0","0","","manual-no-quest-link"
"19278","Two of Portals","60375","client","0","0","","manual-no-quest-link"
"19279","Three of Portals","60376","client","0","0","","manual-no-quest-link"
"19280","Four of Portals","60377","client","0","0","","manual-no-quest-link"
"19281","Five of Portals","60378","client","0","0","","manual-no-quest-link"
"19282","Six of Portals","60379","client","0","0","","manual-no-quest-link"
"19283","Seven of Portals","60380","client","0","0","","manual-no-quest-link"
"19284","Eight of Portals","60381","client","0","0","","manual-no-quest-link"
"19259","Two of Warlords","60382","client","0","0","","manual-no-quest-link"
"19260","Three of Warlords","60383","client","0","0","","manual-no-quest-link"
"19261","Four of Warlords","60384","client","0","0","","manual-no-quest-link"
"19262","Five of Warlords","60385","client","0","0","","manual-no-quest-link"
"19263","Six of Warlords","60386","client","0","0","","manual-no-quest-link"
"19264","Seven of Warlords","60387","client","0","0","","manual-no-quest-link"
"19265","Eight of Warlords","60388","client","0","0","","manual-no-quest-link"
"31889","Two of Blessings","60389","client","0","0","","manual-no-quest-link"
"31888","Three of Blessings","60390","client","0","0","","manual-no-quest-link"
"31885","Four of Blessings","60391","client","0","0","","manual-no-quest-link"
"31884","Five of Blessings","60392","client","0","0","","manual-no-quest-link"
"31887","Six of Blessings","60393","client","0","0","","manual-no-quest-link"
"31886","Seven of Blessings","60394","client","0","0","","manual-no-quest-link"
"31883","Eight of Blessings","60395","client","0","0","","manual-no-quest-link"
"31909","Two of Furies","60397","client","0","0","","manual-no-quest-link"
"31908","Three of Furies","60398","client","0","0","","manual-no-quest-link"
"31904","Four of Furies","60399","client","0","0","","manual-no-quest-link"
"31903","Five of Furies","60400","client","0","0","","manual-no-quest-link"
"31906","Six of Furies","60401","client","0","0","","manual-no-quest-link"
"31905","Seven of Furies","60402","client","0","0","","manual-no-quest-link"
"31902","Eight of Furies","60404","client","0","0","","manual-no-quest-link"
"31918","Two of Lunacy","60408","client","0","0","","manual-no-quest-link"
"31917","Three of Lunacy","60409","client","0","0","","manual-no-quest-link"
"31913","Four of Lunacy","60410","client","0","0","","manual-no-quest-link"
"31912","Five of Lunacy","60411","client","0","0","","manual-no-quest-link"
"31916","Six of Lunacy","60412","client","0","0","","manual-no-quest-link"
"31915","Seven of Lunacy","60413","client","0","0","","manual-no-quest-link"
"31911","Eight of Lunacy","60414","client","0","0","","manual-no-quest-link"
"31900","Two of Storms","60415","client","0","0","","manual-no-quest-link"
"31899","Three of Storms","60416","client","0","0","","manual-no-quest-link"
"31895","Four of Storms","60417","client","0","0","","manual-no-quest-link"
"31894","Five of Storms","60418","client","0","0","","manual-no-quest-link"
"31898","Six of Storms","60419","client","0","0","","manual-no-quest-link"
"31896","Seven of Storms","60420","client","0","0","","manual-no-quest-link"
"31893","Eight of Storms","60421","client","0","0","","manual-no-quest-link"
"44701","Arcanum of the Savage Gladiator","61271","client","0","0","","manual-no-quest-link"
"50372","Arcanum of the Savage Gladiator","61271","client","0","0","","manual-no-quest-link"
"44875","Arcanum of the Savage Gladiator","61271","client","0","0","","manual-no-quest-link"
"44702","Arcanum of the Savage Gladiator","61271","client","0","0","","manual-no-quest-link"
"50373","Arcanum of the Savage Gladiator","61271","client","0","0","","manual-no-quest-link"
"44957","Greater Inscription of the Gladiator","62384","client","0","0","","manual-no-quest-link"
"45569","[PH] Bridle of the Deathcharger","63664","client","0","0","","manual-no-quest-link"
"45714","Darnassus Commendation Badge","63832","client","0","0","","manual-no-quest-link"
"70145","Darnassus Writ of Commendation","63832","client","0","0","","manual-no-quest-link"
"70146","Exodar Writ of Commendation","63833","client","0","0","","manual-no-quest-link"
"45715","Exodar Commendation Badge","63833","client","0","0","","manual-no-quest-link"
"45716","Gnomeregan Commendation Badge","63834","client","0","0","","manual-no-quest-link"
"70147","Gnomeregan Writ of Commendation","63834","client","0","0","","manual-no-quest-link"
"45717","Ironforge Commendation Badge","63835","client","0","0","","manual-no-quest-link"
"70148","Ironforge Writ of Commendation","63835","client","0","0","","manual-no-quest-link"
"45718","Stormwind Commendation Badge","63836","client","0","0","","manual-no-quest-link"
"70152","Stormwind Writ of Commendation","63836","client","0","0","","manual-no-quest-link"
"70149","Orgrimmar Writ of Commendation","63837","client","0","0","","manual-no-quest-link"
"45719","Orgrimmar Commendation Badge","63837","client","0","0","","manual-no-quest-link"
"45720","Sen'jin Commendation Badge","63838","client","0","0","","manual-no-quest-link"
"70150","Sen'jin Writ of Commendation","63838","client","0","0","","manual-no-quest-link"
"45721","Silvermoon Commendation Badge","63839","client","0","0","","manual-no-quest-link"
"70151","Silvermoon Writ of Commendation","63839","client","0","0","","manual-no-quest-link"
"70153","Thunder Bluff Writ of Commendation","63840","client","0","0","","manual-no-quest-link"
"45722","Thunder Bluff Commendation Badge","63840","client","0","0","","manual-no-quest-link"
"45723","Undercity Commendation Badge","63841","client","0","0","","manual-no-quest-link"
"70154","Undercity Writ of Commendation","63841","client","0","0","","manual-no-quest-link"
"48935","[UNUSED]Mook Disguise","67435","client","0","0","","manual-no-quest-link"
"49351","Perfume Neutralizer","68529","client","0","0","","manual-no-quest-link"
"49352","Cologne Neutralizer","68530","client","0","0","","manual-no-quest-link"
"49655","Lovely Charm","69531","client","0","0","","manual-no-quest-link"
"49765","Basalt Rockling","69947","client","0","0","","manual-no-quest-link"
"51567","Meg's Pager","72547","client","0","0","","manual-no-quest-link"
"52189","Elemental Sapta","73251","client","0","0","","manual-no-quest-link"
"52272","Cleansing Totem","73300","client","0","0","","manual-no-quest-link"
"52345","Cleansing Totem","73300","client","0","0","","manual-no-quest-link"
"52202","Elemental Sapta","73323","client","0","0","","manual-no-quest-link"
"54746","Bottle of Grog","75541","client","0","0","","manual-no-quest-link"
"54747","Bottle of Grog","75542","client","0","0","","manual-no-quest-link"
"55163","Enchanted Coral","76536","client","0","0","","manual-no-quest-link"
"55165","Enchanted Sea Snack","76550","client","0","0","","manual-no-quest-link"
"57181","Crushed Nightstalker Leg","78981","client","0","0","","manual-no-quest-link"
"57183","Demoniac Commixture","78982","client","0","0","","manual-no-quest-link"
"57182","Screecher Brain Paste","78983","client","0","0","","manual-no-quest-link"
"57180","Tainted Hide Pouch","78984","client","0","0","","manual-no-quest-link"
"61988","Ace of Embers","86043","client","0","0","","manual-no-quest-link"
"61989","Two of Embers","86051","client","0","0","","manual-no-quest-link"
"61990","Three of Embers","86052","client","0","0","","manual-no-quest-link"
"61991","Four of Embers","86053","client","0","0","","manual-no-quest-link"
"61992","Five of Embers","86054","client","0","0","","manual-no-quest-link"
"61993","Six of Embers","86055","client","0","0","","manual-no-quest-link"
"61994","Seven of Embers","86056","client","0","0","","manual-no-quest-link"
"61995","Eight of Embers","86057","client","0","0","","manual-no-quest-link"
"62004","Ace of the Winds","86217","client","0","0","","manual-no-quest-link"
"62005","Two of the Winds","86218","client","0","0","","manual-no-quest-link"
"62006","Three of the Winds","86219","client","0","0","","manual-no-quest-link"
"62007","Four of the Winds","86220","client","0","0","","manual-no-quest-link"
"62008","Five of the Winds","86221","client","0","0","","manual-no-quest-link"
"62009","Six of the Winds","86222","client","0","0","","manual-no-quest-link"
"62010","Seven of the Winds","86223","client","0","0","","manual-no-quest-link"
"62011","Eight of the Winds","86224","client","0","0","","manual-no-quest-link"
"61996","Ace of Stones","86229","client","0","0","","manual-no-quest-link"
"61997","Two of Stones","86232","client","0","0","","manual-no-quest-link"
"61998","Three of Stones","86233","client","0","0","","manual-no-quest-link"
"61999","Four of Stones","86234","client","0","0","","manual-no-quest-link"
"62000","Five of Stones","86235","client","0","0","","manual-no-quest-link"
"62001","Six of Stones","86238","client","0","0","","manual-no-quest-link"
"62002","Seven of Stones","86239","client","0","0","","manual-no-quest-link"
"62003","Eight of Stones","86240","client","0","0","","manual-no-quest-link"
"62012","Ace of Waves","86241","client","0","0","","manual-no-quest-link"
"62013","Two of Waves","86242","client","0","0","","manual-no-quest-link"
"62014","Three of Waves","86243","client","0","0","","manual-no-quest-link"
"62015","Four of Waves","86244","client","0","0","","manual-no-quest-link"
"62016","Five of Waves","86245","client","0","0","","manual-no-quest-link"
"62017","Six of Waves","86246","client","0","0","","manual-no-quest-link"
"62018","Seven of Waves","86247","client","0","0","","manual-no-quest-link"
"62019","Eight of Waves","86248","client","0","0","","manual-no-quest-link"
"62321","Lesser Inscription of Unbreakable Quartz","86847","client","0","0","","manual-no-quest-link"
"68717","Greater Inscription of Unbreakable Quartz","86854","client","0","0","","manual-no-quest-link"
"62333","Greater Inscription of Unbreakable Quartz","86854","client","0","0","","manual-no-quest-link"
"62342","Lesser Inscription of Charged Lodestone","86898","client","0","0","","manual-no-quest-link"
"62343","Greater Inscription of Charged Lodestone","86899","client","0","0","","manual-no-quest-link"
"68715","Greater Inscription of Charged Lodestone","86899","client","0","0","","manual-no-quest-link"
"62344","Lesser Inscription of Jagged Stone","86900","client","0","0","","manual-no-quest-link"
"62345","Greater Inscription of Jagged Stone","86901","client","0","0","","manual-no-quest-link"
"68716","Greater Inscription of Jagged Stone","86901","client","0","0","","manual-no-quest-link"
"68714","Greater Inscription of Shattered Crystal","86907","client","0","0","","manual-no-quest-link"
"62346","Greater Inscription of Shattered Crystal","86907","client","0","0","","manual-no-quest-link"
"62347","Lesser Inscription of Shattered Crystal","86909","client","0","0","","manual-no-quest-link"
"62366","Arcanum of the Earthen Ring","86931","client","0","0","","manual-no-quest-link"
"68764","Arcanum of the Earthen Ring","86931","client","0","0","","manual-no-quest-link"
"68718","Arcanum of the Earthen Ring","86931","client","0","0","","manual-no-quest-link"
"62367","Arcanum of Hyjal","86932","client","0","0","","manual-no-quest-link"
"68719","Arcanum of Hyjal","86932","client","0","0","","manual-no-quest-link"
"68765","Arcanum of Hyjal","86932","client","0","0","","manual-no-quest-link"
"68763","Arcanum of the Dragonmaw","86933","client","0","0","","manual-no-quest-link"
"62422","Arcanum of the Wildhammer","86933","client","0","0","","manual-no-quest-link"
"62368","Arcanum of the Dragonmaw","86933","client","0","0","","manual-no-quest-link"
"68720","Arcanum of the Dragonmaw","86933","client","0","0","","manual-no-quest-link"
"68722","Arcanum of the Wildhammer","86933","client","0","0","","manual-no-quest-link"
"68767","Arcanum of the Wildhammer","86933","client","0","0","","manual-no-quest-link"
"68721","Arcanum of the Ramkahen","86934","client","0","0","","manual-no-quest-link"
"62369","Arcanum of the Ramkahen","86934","client","0","0","","manual-no-quest-link"
"68766","Arcanum of the Ramkahen","86934","client","0","0","","manual-no-quest-link"
"63137","Gorzeeki's Jumper Cables","89022","client","0","0","","manual-no-quest-link"
"63517","Baradin's Wardens Commendation","89835","client","0","0","","manual-no-quest-link"
"68661","Arcane Powered Stink Bomb Cleaner","96030","client","0","0","","manual-no-quest-link"
"68770","Arcanum of Vicious Intellect","96245","client","0","0","","manual-no-quest-link"
"68769","Arcanum of Vicious Agility","96246","client","0","0","","manual-no-quest-link"
"68768","Arcanum of Vicious Strength","96247","client","0","0","","manual-no-quest-link"
"68772","Greater Inscription of Vicious Intellect","96249","client","0","0","","manual-no-quest-link"
"68773","Greater Inscription of Vicious Strength","96250","client","0","0","","manual-no-quest-link"
"68815","Greater Inscription of Vicious Sententiousness","96251","client","0","0","","manual-no-quest-link"
"68774","Greater Inscription of Vicious Agility","96251","client","0","0","","manual-no-quest-link"
"68955","Totem of Tortolla","96919","client","0","0","","manual-no-quest-link"
"69245","Timeless Eye","97708","client","0","0","","manual-no-quest-link"
"70996","Dull Rhyolite Focus","100475","client","0","0","","manual-no-quest-link"
"71001","Dull Emberstone Focus","100488","client","0","0","","manual-no-quest-link"
"70998","Dull Chitinous Focus","100489","client","0","0","","manual-no-quest-link"
"70995","Dull Pyreshell Focus","100491","client","0","0","","manual-no-quest-link"
"71087","Gilneas Writ of Commendation","100764","client","0","0","","manual-no-quest-link"
"71088","Bilgewater Writ of Commendation","100765","client","0","0","","manual-no-quest-link"
"74748","Charged Decoder Ring","104581","client","0","0","","manual-no-quest-link"
"22047","Top Piece of Lord Valthalak's Amulet","27739","client","0","0","8951 8952 8953 8954 8955 8956 8957 8958 8959 9015 9016 9017 9019 9020 9021 9022 9030 10496 10497","manual-too-many-quests"
"44986","Warts-B-Gone Lip Balm","62574","client","0","0","13603 13666 13673 13741 13746 13752 13757 13762 13768 13773 13778 13783","manual-too-many-quests"
"45000","Winter Hyacinth","62629","client","0","0","13600 13669 13674 13742 13747 13753 13758 13763 13769 13774 13779 13784","manual-too-many-quests"
"50130","Snagglebolt's Khorium Bomb","71024","client","0","0","24638 24645 24647 24648 24649 24650 24651 24652 24658 24659 24660 24661 24662 24663 24664 24665 24666 28934 28935","manual-too-many-quests"
"58165","Lashtail Raptor Egg Fragment","79648","client","0","0","26317 26321 26323 26325 26330 26332 26334 26738 26739 26745 26746 26747 26748","manual-too-many-quests"
"63357","Blackrock Disguise","89261","client","0","0","28202 28203 28204 28205 28239 28245 28428 28429 28430 28431 28432 28433","manual-too-many-quests"
"49874","Goblin Stickybombs","4294967295","client","0","0","24569","manual-too-many-quests"
"49870","Tempered Quel'Delar","4294967295","client","0","0","24522 24535 24562","manual-too-many-quests"
"18489","Unfired Ancient Blade","4294967295","client","0","0","7509","manual-too-many-quests"
"49366","Ambassador's Robes","4294967295","client","0","0","14433","manual-too-many-quests"
"49459","Flat Widget","4294967295","client","0","0","14451","manual-too-many-quests"
"49460","Progressive Widget","4294967295","client","0","0","14450","manual-too-many-quests"
"4986","Flawed Power Stone","5099","client","0","0","","skip-reward-item"
"5218","Cleansed Timberling Heart","5666","client","0","0","","skip-reward-item"
"5251","Phial of Scrying","5809","client","0","0","944","skip-reward-item"
"5462","Dartol's Rod of Transformation","6405","client","0","0","","skip-reward-item"
"3251","Bethor's Potion","7669","client","0","0","","skip-reward-item"
"43094","Fate Rune of Nigh Invincibility","7865","client","0","0","","skip-reward-item"
"7667","Talvash's Phial of Scrying","9489","client","0","0","2200","skip-reward-item"
"8703","Signet of Expertise","11209","client","0","0","","skip-reward-item"
"10444","Standard Issue Flare Gun","12283","client","0","0","","skip-reward-item"
"10515","Torch of Retribution","12534","client","0","0","3463 28029","skip-reward-item"
"11243","Videre Elixir","14050","client","0","0","3909","skip-reward-item"
"11445","Flute of the Ancients","15033","client","0","0","","skip-reward-item"
"11562","Crystal Restore","15229","client","0","0","5247","skip-reward-item"
"11563","Crystal Force","15231","client","0","0","4484","skip-reward-item"
"11564","Crystal Ward","15233","client","0","0","4482","skip-reward-item"
"11565","Crystal Yield","15235","client","0","0","","skip-reward-item"
"11566","Crystal Charge","15239","client","0","0","","skip-reward-item"
"11567","Crystal Spire","15279","client","0","0","4483","skip-reward-item"
"11622","Lesser Arcanum of Rumination","15340","client","0","0","","skip-reward-item"
"11642","Lesser Arcanum of Constitution","15389","client","0","0","","skip-reward-item"
"11643","Lesser Arcanum of Tenacity","15391","client","0","0","","skip-reward-item"
"11644","Lesser Arcanum of Resilience","15394","client","0","0","","skip-reward-item"
"11645","Lesser Arcanum of Voracity","15397","client","0","0","","skip-reward-item"
"11646","Lesser Arcanum of Voracity","15400","client","0","0","","skip-reward-item"
"11647","Lesser Arcanum of Voracity","15402","client","0","0","","skip-reward-item"
"11648","Lesser Arcanum of Voracity","15404","client","0","0","","skip-reward-item"
"11649","Lesser Arcanum of Voracity","15406","client","0","0","","skip-reward-item"
"12459","Juju Escape","16321","client","0","0","","skip-reward-item"
"12450","Juju Flurry","16322","client","0","0","","skip-reward-item"
"12451","Juju Power","16323","client","0","0","","skip-reward-item"
"12457","Juju Chill","16325","client","0","0","","skip-reward-item"
"12455","Juju Ember","16326","client","0","0","","skip-reward-item"
"12458","Juju Guile","16327","client","0","0","","skip-reward-item"
"12460","Juju Might","16329","client","0","0","","skip-reward-item"
"12844","Argent Dawn Valor Token","17047","client","0","0","5504 5507 5513 5517 5521 5524 5530 5532 9141 9142","skip-reward-item"
"18149","Rune of Recall","22563","client","0","0","","skip-reward-item"
"18150","Rune of Recall","22564","client","0","0","","skip-reward-item"
"18182","Chromatic Mantle of the Dawn","22599","client","0","0","","skip-reward-item"
"18258","Gordok Ogre Suit","22736","client","0","0","","skip-reward-item"
"18329","Arcanum of Rapidity","22840","client","0","0","9209","skip-reward-item"
"18330","Arcanum of Focus","22844","client","0","0","9210","skip-reward-item"
"18331","Arcanum of Protection","22846","client","0","0","9208","skip-reward-item"
"18659","Splinter of Nordrassil","23151","client","0","0","","skip-reward-item"
"18707","Ancient Rune Etched Stave","23192","client","0","0","","skip-reward-item"
"18746","Divination Scryer","23204","client","0","0","7647 7668 8258","skip-reward-item"
"19858","Zandalar Honor Token","24226","client","0","0","8196 8243 8244 8245 8246","skip-reward-item"
"20078","Zandalar Signet of Serenity","24420","client","0","0","","skip-reward-item"
"20076","Zandalar Signet of Mojo","24421","client","0","0","","skip-reward-item"
"20077","Zandalar Signet of Might","24422","client","0","0","","skip-reward-item"
"21041","Bag of Gold","25720","client","0","0","","skip-reward-item"
"32446","Elixir of Shadows","37678","client","0","0","","skip-reward-item"
"32449","Essence-Infused Moonstone","40098","client","0","0","11001","skip-reward-item"
"32757","Blessed Medallion of Karabor","41234","client","0","0","","skip-reward-item"
"35230","Darnarian's Scroll of Teleportation","46149","client","0","0","","skip-reward-item"
"35671","Augmented Arcane Prison","46760","client","0","0","11967","skip-reward-item"
"43134","Fate Rune of Primal Energy","50781","client","0","0","","skip-reward-item"
"43090","Fate Rune of Baneful Intent","57672","client","0","0","","skip-reward-item"
"43950","Kirin Tor Commendation Badge","61306","client","0","0","","skip-reward-item"
"44710","Wyrmrest Commendation Badge","61308","client","0","0","","skip-reward-item"
"44711","Argent Crusade Commendation Badge","61311","client","0","0","","skip-reward-item"
"44713","Ebon Blade Commendation Badge","61312","client","0","0","","skip-reward-item"
"46856","Keys to the Hot Rod","66393","client","4737","0","14071","skip-reward-item"
"49042","Artillery Signal","67923","client","0","0","","skip-reward-item"
"49702","Sons of Hodir Commendation Badge","69757","client","0","0","","skip-reward-item"
"3080","Candle of Beckoning","73287","client","0","0","410 24985","skip-reward-item"
"55050","Fang of Lo'Gosh","76201","client","0","0","25612","skip-reward-item"
"55049","Fang of Goldrinn","76201","client","0","0","25611","skip-reward-item"
"55121","River Boat","76203","client","0","0","","skip-reward-item"
"64492","Ramkahen Badge of Valor","91290","client","0","0","","skip-reward-item"
"68808","Hero's Hearthstone","96333","client","0","0","","skip-reward-item"
"5521","Velinde's Key","3366","client","0","0","1038","skip-spell-shared"
"13523","Blood of Innocents","3366","client","0","0","5384 27147","skip-spell-shared"
"11885","Shadowforge Torch","3366","client","0","0","","skip-spell-shared"
"10818","Yeh'kinya's Scroll","12346","client","0","0","","skip-spell-shared"
"10465","Egg of Hakkar","12346","client","0","0","3528 27633 27634","skip-spell-shared"
"55987","Splithoof Brand","77327","client","0","0","","skip-spell-shared"
"55986","Splithoof Brand","77327","client","0","0","25762","skip-spell-shared"
"57138","Grimeo's Mining Pick","77420","client","0","0","","skip-spell-shared"
"56024","Portal-Sentry's Mining Pick","77420","client","0","0","25691 26164","skip-spell-shared"
"63383","Sindweller Blindfold","89151","client","0","0","","skip-spell-shared"
"63419","Sindweller Blindfold","89151","client","0","0","28261","skip-spell-shared"
